,Coin_Price,mark_price,timestamp,ask_iv,best_ask_price,bid_iv,best_bid_price,delta,theta,gamma,vega,rho,mark_iv,Coin_Name,Expiry_Date,Strike_Price,Option_Type,Market_Price,Time_To_Maturity,Risk_Free_Rate,mid_iv
1181,60371.39,0.0868,2024-07-10 02:23:57,67.6,0.0865,66.69,0.0835,0.28448,-19.33082,1e-05,201.18376,115.17092,67.7,BTC,2025-06-27,110000.0,Call,5240.2366520000005,0.9625000762306466,0.0479399995121238,67.145
1183,56892.42,0.0011,2024-07-10 02:23:57,54.29,0.0013,52.06,0.001,0.02762,-12.46452,1e-05,7.63238,0.67182,53.16,BTC,2024-07-26,71000.0,Call,62.581662,0.0444672893454007,0.052357807476149,53.175
1185,60370.81,0.0532,2024-07-10 02:23:57,69.5,0.0525,68.15,0.049,0.18818,-15.84224,1e-05,159.99436,78.6538,69.76,BTC,2025-06-27,140000.0,Call,3211.727092,0.9625000762306466,0.0479399995121238,68.825
1186,56549.69,0.1855,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.85067,-24.84045,2e-05,49.62199,53.59858,52.07,BTC,2024-08-30,47000.0,Call,10489.967495,0.1400957046459471,0.0524821244160397,52.07
1187,59296.12,0.1154,2024-07-10 02:23:57,64.24,0.113,63.31,0.11,0.39358,-23.99312,1e-05,192.98009,118.08443,64.97,BTC,2025-03-28,80000.0,Call,6842.772248,0.7138661964492258,0.0495312563427249,63.775
1188,57178.25,0.3879,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.99884,-1.8202,0.0,0.36439,9.57934,100.0,BTC,2024-07-19,35000.0,Call,22179.443175,0.0253416062852914,0.0523329440881708,100.0
1190,57674.97,0.0008,2024-07-10 02:23:57,56.18,0.001,52.38,0.0007,0.04802,-48.5501,4e-05,4.55274,0.17002,54.27,BTC,2024-07-12,62000.0,Call,46.139976,0.0062159232251821,0.0523080807001927,54.28
1191,58235.2069,0.0656,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.24338,-27.22207,1e-05,134.69744,56.46264,80.44,BTC,2025-01-24,105000.0,Call,3820.22957264,0.5417350489082422,0.0506328956869872,80.44
1193,60370.81,0.1551,2024-07-10 02:23:57,65.43,0.157,64.4,0.153,0.45135,-21.64708,1e-05,234.84775,172.60619,64.94,BTC,2025-06-27,80000.0,Call,9363.512631,0.9625000762306466,0.0479399995121238,64.915
1194,56548.82,0.002,2024-07-10 02:23:57,57.61,0.002,55.21,0.0015,0.02639,-7.29277,1e-05,12.96122,1.93591,57.7,BTC,2024-08-30,88000.0,Call,113.09764,0.1400957046459471,0.0524821244160397,56.41
1198,59296.11,0.1495,2024-07-10 02:23:57,63.42,0.151,62.38,0.1475,0.48198,-24.09049,1e-05,199.93806,141.1393,62.96,BTC,2025-03-28,70000.0,Call,8864.768445,0.7138661964492258,0.0495312563427249,62.900000000000006
1199,56891.2,0.0001,2024-07-10 02:23:57,0.0,0.0,89.37,0.0001,0.0026,-2.73426,0.0,0.96607,0.06237,92.28,BTC,2024-07-26,100000.0,Call,5.68912,0.0444672893454007,0.052357807476149,44.685
1200,57631.1126,0.0284,2024-07-10 02:23:57,93.93,0.03,0.0,0.028,0.98067,-18.88064,6e-05,0.744,0.41348,50.75,BTC,2024-07-10,56000.0,Call,1636.72359784,0.0007514423508652,0.0523009768750561,46.965
1202,58234.5877,0.2797,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.70959,-27.59226,1e-05,147.28897,136.48446,74.56,BTC,2025-01-24,50000.0,Call,16288.21417969,0.5417350489082422,0.0506328956869872,74.56
1206,56547.91,0.0238,2024-07-10 02:23:57,50.67,0.024,49.36,0.0225,0.23511,-32.07486,3e-05,65.15044,16.7877,50.49,BTC,2024-08-30,66000.0,Call,1345.8402580000002,0.1400957046459471,0.0524821244160397,50.015
1209,57762.15,0.0465,2024-07-10 02:23:57,0.0,0.0,29.57,0.0017,0.22556,-22.00389,1e-05,118.74349,48.46141,63.38,BTC,2024-12-27,88000.0,Call,2685.939975,0.4652323166678051,0.0511209679429557,14.785
1210,56547.91,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00117,-0.601,0.0,0.82931,0.08721,75.38,BTC,2024-08-30,140000.0,Call,5.654791,0.1400957046459471,0.0524821244160397,75.38
1212,56547.91,0.2003,2024-07-10 02:23:57,55.7,0.2025,49.23,0.1975,0.87277,-22.80466,2e-05,44.17118,53.42067,52.94,BTC,2024-08-30,46000.0,Call,11326.546373,0.1400957046459471,0.0524821244160397,52.465
1213,59297.03,0.1393,2024-07-10 02:23:57,0.0,0.0,17.58,0.005,0.45017,-24.74815,1e-05,198.77511,132.21618,65.19,BTC,2025-03-28,74000.0,Call,8260.076279,0.7138661964492258,0.0495312563427249,8.79
1216,59297.03,0.0872,2024-07-10 02:23:57,65.45,0.087,64.45,0.084,0.31713,-22.40541,1e-05,178.73184,97.612,65.51,BTC,2025-03-28,90000.0,Call,5170.701016,0.7138661964492258,0.0495312563427249,64.95
1219,56547.26,0.0046,2024-07-10 02:23:57,54.87,0.0046,52.63,0.0037,0.05691,-12.98098,1e-05,24.22238,4.15291,54.96,BTC,2024-08-30,80000.0,Call,260.117396,0.1400957046459471,0.0524821244160397,53.75
1221,56889.32,0.1151,2024-07-10 02:23:57,243.65,0.2485,0.0,0.0,0.83126,-53.53887,4e-05,30.25581,18.16846,57.61,BTC,2024-07-26,51000.0,Call,6547.960732,0.0444672893454007,0.052357807476149,121.825
1222,56820.974,0.1204,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.71744,-73.34871,3e-05,49.27253,22.31729,71.48,BTC,2024-08-02,52000.0,Call,6841.2452696,0.06359297240551,0.0523826708641271,71.48
1223,56745.56,0.0267,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.209,-25.89745,2e-05,76.35422,22.67394,54.27,BTC,2024-09-27,72000.0,Call,1515.106452,0.2165984368863843,0.0523694752512763,54.27
1227,56820.974,0.0666,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.4948,-89.71003,4e-05,58.13384,16.0062,74.1,BTC,2024-08-02,58000.0,Call,3784.2768684000007,0.06359297240551,0.0523826708641271,74.1
1229,59297.43,0.6669,2024-07-10 02:23:57,73.79,0.6685,0.0,0.6625,0.98389,-2.68863,0.0,20.205,134.54844,69.53,BTC,2025-03-28,20000.0,Call,39545.45606700001,0.7138661964492258,0.0495312563427249,36.895
1234,56744.95,0.8238,2024-07-10 02:23:57,135.38,0.824,0.0,0.0,1.0,0.0,0.0,0.0,21.71899,0.1,BTC,2024-09-27,10000.0,Call,46746.48981,0.2165984368863843,0.0523694752512763,67.69
1237,59297.43,0.3769,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.80984,-18.26985,1e-05,136.40273,184.29483,70.19,BTC,2025-03-28,42000.0,Call,22349.201367,0.7138661964492258,0.0495312563427249,70.19
1239,59298.4,0.0275,2024-07-10 02:23:57,70.05,0.029,68.28,0.026,0.11993,-13.27913,1e-05,100.32079,39.24235,69.17,BTC,2025-03-28,140000.0,Call,1630.706,0.7138661964492258,0.0495312563427249,69.16499999999999
1246,57762.24,0.1039,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.42661,-27.51743,2e-05,155.05486,87.32453,60.7,BTC,2024-12-27,68000.0,Call,6001.496736,0.4652323166678051,0.0511209679429557,60.7
1248,57762.05,0.0287,2024-07-10 02:23:57,64.75,0.0295,63.81,0.028,0.15138,-17.4686,1e-05,92.5488,33.04625,64.28,BTC,2024-12-27,100000.0,Call,1657.770835,0.4652323166678051,0.0511209679429557,64.28
1251,59298.5,0.4649,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.87349,-15.05717,1e-05,104.29344,173.906,75.65,BTC,2025-03-28,35000.0,Call,27567.87265,0.7138661964492258,0.0495312563427249,75.65
1252,57653.4434,0.0023,2024-07-10 02:23:57,52.14,0.0025,47.71,0.0019,0.15048,-133.30406,0.00013,7.966,0.29872,50.8,BTC,2024-07-11,59500.0,Call,132.60291981999998,0.0034836827880236,0.0523045287876244,49.925
1253,57762.05,0.0245,2024-07-10 02:23:57,65.84,0.0255,64.47,0.0235,0.13126,-16.07388,1e-05,84.01978,28.77258,65.15,BTC,2024-12-27,105000.0,Call,1415.170225,0.4652323166678051,0.0511209679429557,65.155
1254,59298.5,0.3263,2024-07-10 02:23:57,62.25,0.327,59.62,0.3205,0.78476,-17.39961,1e-05,146.6898,194.59052,61.98,BTC,2025-03-28,45000.0,Call,19349.10055,0.7138661964492258,0.0495312563427249,60.935
1256,56820.094,0.089,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.60613,-83.46509,4e-05,56.06828,19.32796,71.48,BTC,2024-08-02,55000.0,Call,5056.988366,0.06359297240551,0.0523826708641271,71.48
1257,59298.37,0.0989,2024-07-10 02:23:57,64.71,0.0985,63.75,0.0955,0.35113,-23.08055,1e-05,186.04774,107.08433,64.83,BTC,2025-03-28,85000.0,Call,5864.608793,0.7138661964492258,0.0495312563427249,64.22999999999999
1258,57653.4973,0.0252,2024-07-10 02:23:57,63.88,0.027,0.0,0.0,0.73913,-237.75643,0.00017,11.07184,1.43779,54.76,BTC,2024-07-11,56500.0,Call,1452.86813196,0.0034836827880236,0.0523045287876244,31.94
1259,56744.14,0.0109,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.09504,-16.26363,1e-05,44.91633,10.4709,57.94,BTC,2024-09-27,84000.0,Call,618.511126,0.2165984368863843,0.0523694752512763,57.94
1260,56820.094,0.0388,2024-07-10 02:23:57,0.0,0.0,74.23,0.037,0.33329,-84.06568,3e-05,52.97595,11.00297,76.18,BTC,2024-08-02,63000.0,Call,2204.6196472,0.06359297240551,0.0523826708641271,37.115
1261,56546.92,0.0072,2024-07-10 02:23:57,54.02,0.0075,51.35,0.006,0.0851,-17.248,1e-05,33.00941,6.18475,53.59,BTC,2024-08-30,76000.0,Call,407.137824,0.1400957046459471,0.0524821244160397,52.685
1262,56744.14,0.3033,2024-07-10 02:23:57,59.48,0.3065,50.44,0.301,0.93341,-11.7626,1e-05,34.16446,77.6557,54.59,BTC,2024-09-27,40000.0,Call,17210.497662,0.2165984368863843,0.0523694752512763,54.959999999999994
1264,60371.99,0.6128,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.93977,-7.64137,0.0,70.94215,190.90818,76.05,BTC,2025-06-27,25000.0,Call,36995.955472,0.9625000762306466,0.0479399995121238,76.05
1267,56889.23,0.0005,2024-07-10 02:23:57,60.57,0.0006,55.58,0.0003,0.01234,-7.01101,0.0,3.84312,0.29987,59.39,BTC,2024-07-26,76000.0,Call,28.444615,0.0444672893454007,0.052357807476149,58.075
1271,58235.73,0.3272,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.771,-24.58941,1e-05,130.25492,140.90552,75.14,BTC,2025-01-24,45000.0,Call,19054.730856,0.5417350489082422,0.0506328956869872,75.14
1272,56548.14,0.0085,2024-07-10 02:23:57,52.73,0.009,51.21,0.008,0.09966,-18.80308,2e-05,37.10557,7.24281,51.97,BTC,2024-08-30,74000.0,Call,480.65919,0.1400957046459471,0.0524821244160397,51.97
1273,56548.14,0.0029,2024-07-10 02:23:57,55.92,0.0029,54.18,0.0024,0.03756,-9.47802,1e-05,17.35069,2.75078,56.02,BTC,2024-08-30,84000.0,Call,163.98960599999998,0.1400957046459471,0.0524821244160397,55.05
1274,59300.15,0.3806,2024-07-10 02:23:57,62.59,0.382,59.34,0.3755,0.84458,-14.19325,1e-05,119.76779,196.92841,61.93,BTC,2025-03-28,40000.0,Call,22569.63709,0.7138661964492258,0.0495312563427249,60.965
1275,56820.288,0.2163,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.91092,-35.48465,2e-05,23.48567,25.96145,72.55,BTC,2024-08-02,45000.0,Call,12290.2282944,0.06359297240551,0.0523826708641271,72.55
1277,56548.83,0.0975,2024-07-10 02:23:57,50.57,0.0985,48.8,0.096,0.63319,-38.7755,4e-05,79.79711,42.55776,49.83,BTC,2024-08-30,54000.0,Call,5513.5109250000005,0.1400957046459471,0.0524821244160397,49.685
1278,56744.66,0.6127,2024-07-10 02:23:57,99.97,0.6145,0.0,0.0,0.99703,-1.19756,0.0,2.39696,47.37125,79.21,BTC,2024-09-27,22000.0,Call,34767.453182000005,0.2165984368863843,0.0523694752512763,49.985
1279,56744.66,0.0017,2024-07-10 02:23:57,63.98,0.0019,62.0,0.0015,0.01751,-4.54288,0.0,11.43609,1.94994,62.99,BTC,2024-09-27,110000.0,Call,96.465922,0.2165984368863843,0.0523694752512763,62.989999999999995
1280,58235.73,0.0682,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.25646,-27.06266,1e-05,138.49313,59.76379,77.78,BTC,2025-01-24,100000.0,Call,3971.676786,0.5417350489082422,0.0506328956869872,77.78
1281,59300.35,0.3273,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.76832,-19.34169,1e-05,153.17955,187.74463,66.17,BTC,2025-03-28,46000.0,Call,19409.004555,0.7138661964492258,0.0495312563427249,66.17
1283,56821.078,0.0988,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.64409,-80.83865,4e-05,54.30395,20.38251,71.48,BTC,2024-08-02,54000.0,Call,5613.9225064,0.06359297240551,0.0523826708641271,71.48
1284,56744.48,0.5777,2024-07-10 02:23:57,98.47,0.5805,0.0,0.0,0.99512,-1.81233,0.0,3.74311,51.44907,76.77,BTC,2024-09-27,24000.0,Call,32781.286096,0.2165984368863843,0.0523694752512763,49.235
1287,57178.08,0.0137,2024-07-10 02:23:57,50.61,0.014,47.83,0.0125,0.28685,-83.91847,7e-05,31.03963,3.96802,50.15,BTC,2024-07-19,60000.0,Call,783.339696,0.0253416062852914,0.0523329440881708,49.22
1289,56744.26,0.0482,2024-07-10 02:23:57,52.92,0.048,52.03,0.0465,0.33497,-32.21263,3e-05,96.34109,35.34812,53.01,BTC,2024-09-27,65000.0,Call,2735.073332,0.2165984368863843,0.0523694752512763,52.475
1291,56744.26,0.0006,2024-07-10 02:23:57,69.42,0.0008,64.57,0.0004,0.00624,-1.96569,0.0,4.65284,0.6978,67.0,BTC,2024-09-27,130000.0,Call,34.046555999999995,0.2165984368863843,0.0523694752512763,66.995
1292,57764.15,0.0763,2024-07-10 02:23:57,61.1,0.076,60.3,0.074,0.33883,-25.9451,2e-05,144.37236,70.75829,61.2,BTC,2024-12-27,75000.0,Call,4407.4046450000005,0.4652323166678051,0.0511209679429557,60.7
1293,57677.66,0.3065,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.99998,-0.08573,0.0,0.00516,3.29821,100.0,BTC,2024-07-12,40000.0,Call,17678.20279,0.0062159232251821,0.0523080807001927,100.0
1298,57761.35,0.0087,2024-07-10 02:23:57,70.51,0.0095,68.44,0.008,0.05171,-8.52481,0.0,41.79051,11.58067,69.47,BTC,2024-12-27,140000.0,Call,502.523745,0.4652323166678051,0.0511209679429557,69.475
1299,59297.19,0.2791,2024-07-10 02:23:57,62.25,0.2795,59.96,0.273,0.72149,-20.01775,1e-05,168.44224,187.78582,62.1,BTC,2025-03-28,50000.0,Call,16549.845729,0.7138661964492258,0.0495312563427249,61.105000000000004
1303,57676.4,0.0004,2024-07-10 02:23:57,59.95,0.0006,0.0,0.0,0.02341,-21.91357,2e-05,2.51964,0.08288,55.6,BTC,2024-07-12,63000.0,Call,23.07056,0.0062159232251821,0.0523080807001927,29.975
1306,57175.67,0.3006,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.9966,-3.95353,0.0,0.96831,10.91404,81.74,BTC,2024-07-19,40000.0,Call,17187.006402,0.0253416062852914,0.0523329440881708,81.74
1313,56741.6,0.0066,2024-07-10 02:23:57,58.75,0.0065,56.89,0.0055,0.0612,-11.87373,1e-05,31.99227,6.73456,58.85,BTC,2024-09-27,90000.0,Call,374.49456,0.2165984368863843,0.0523694752512763,57.82
1315,60370.06,0.164,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.47602,-21.14873,1e-05,236.42464,182.18349,63.16,BTC,2025-06-27,76000.0,Call,9900.68984,0.9625000762306466,0.0479399995121238,63.16
1316,60370.06,0.3616,2024-07-10 02:23:57,64.59,0.3665,61.29,0.357,0.78361,-15.53015,1e-05,173.94032,245.86614,62.91,BTC,2025-06-27,45000.0,Call,21829.813696,0.9625000762306466,0.0479399995121238,62.94
1320,57677.88,0.0002,2024-07-10 02:23:57,76.89,0.0003,67.16,0.0001,0.00962,-10.45845,1e-05,1.17408,0.03397,72.04,BTC,2024-07-12,66000.0,Call,11.535576,0.0062159232251821,0.0523080807001927,72.025
1321,57763.58,0.0047,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.02847,-5.51276,0.0,25.757,6.44321,73.2,BTC,2024-12-27,170000.0,Call,271.488826,0.4652323166678051,0.0511209679429557,73.2
1326,57177.77,0.0004,2024-07-10 02:23:57,62.64,0.0004,57.61,0.0002,0.01099,-8.78664,1e-05,2.63735,0.15444,61.8,BTC,2024-07-19,72000.0,Call,22.871108,0.0253416062852914,0.0523329440881708,60.125
1331,59298.78,0.0139,2024-07-10 02:23:57,73.54,0.0155,70.74,0.0125,0.06491,-8.76911,0.0,63.54355,21.64037,72.11,BTC,2025-03-28,180000.0,Call,824.2530419999999,0.7138661964492258,0.0495312563427249,72.14
1332,56820.314,0.0678,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.52741,-81.90343,4e-05,57.99156,17.17279,67.8,BTC,2024-08-02,57000.0,Call,3852.4172892,0.06359297240551,0.0523826708641271,67.8
1337,59298.42,0.2798,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.66144,-27.28483,1e-05,183.7877,162.44599,77.8,BTC,2025-03-28,56000.0,Call,16591.697915999997,0.7138661964492258,0.0495312563427249,77.8
1338,58235.6654,0.085,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.29882,-30.13917,1e-05,149.24474,67.89491,80.38,BTC,2025-01-24,95000.0,Call,4950.031559,0.5417350489082422,0.0506328956869872,80.38
1342,56742.91,0.5601,2024-07-10 02:23:57,92.44,0.5625,0.0,0.525,0.99422,-2.05286,0.0,4.3508,53.49855,74.81,BTC,2024-09-27,25000.0,Call,31781.703891000005,0.2165984368863843,0.0523694752512763,46.22
1343,57176.86,0.0002,2024-07-10 02:23:57,308.86,0.109,0.0,0.0,0.00753,-6.31142,0.0,1.89457,0.10599,61.8,BTC,2024-07-19,73000.0,Call,11.435372,0.0253416062852914,0.0523329440881708,154.43
1346,56549.37,0.0024,2024-07-10 02:23:57,56.77,0.0024,55.16,0.002,0.03141,-8.30744,1e-05,14.98234,2.30287,56.86,BTC,2024-08-30,86000.0,Call,135.718488,0.1400957046459471,0.0524821244160397,55.965
1348,56819.27,0.1322,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.75187,-68.74803,3e-05,46.12407,23.15955,71.57,BTC,2024-08-02,51000.0,Call,7511.507494,0.06359297240551,0.0523826708641271,71.57
1350,56819.27,0.2011,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.89032,-41.31633,2e-05,27.34539,25.7601,72.55,BTC,2024-08-02,46000.0,Call,11426.355197,0.06359297240551,0.0523826708641271,72.55
1354,56741.18,0.2718,2024-07-10 02:23:57,57.1,0.2745,49.92,0.269,0.90764,-14.83816,1e-05,43.77528,78.35933,53.74,BTC,2024-09-27,42000.0,Call,15422.252724,0.2165984368863843,0.0523694752512763,53.510000000000005
1356,56741.18,0.0082,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.07372,-13.6995,1e-05,37.11482,8.14986,59.06,BTC,2024-09-27,88000.0,Call,465.277676,0.2165984368863843,0.0523694752512763,59.06
1358,59296.29,0.1392,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.4597,-23.82732,1e-05,199.3143,136.29605,62.59,BTC,2025-03-28,72000.0,Call,8254.043568,0.7138661964492258,0.0495312563427249,62.59
1360,57653.8382,0.0559,2024-07-10 02:23:57,81.43,0.0575,0.0,0.0545,0.92931,-118.55916,6e-05,4.60971,1.75892,65.58,BTC,2024-07-11,54500.0,Call,3222.84955538,0.0034836827880236,0.0523045287876244,40.715
1361,60367.46,0.3779,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.79208,-15.7233,1e-05,170.09702,241.80481,65.26,BTC,2025-06-27,44000.0,Call,22812.863134,0.9625000762306466,0.0479399995121238,65.26
1362,57677.35,0.0506,2024-07-10 02:23:57,68.83,0.052,45.97,0.048,0.84074,-150.20437,9e-05,11.04589,2.84051,61.87,BTC,2024-07-12,55000.0,Call,2918.47391,0.0062159232251821,0.0523080807001927,57.4
1363,56885.31,0.0501,2024-07-10 02:23:57,51.19,0.051,47.56,0.048,0.57974,-72.23017,7e-05,46.95931,13.43442,50.06,BTC,2024-07-26,56000.0,Call,2849.954031,0.0444672893454007,0.052357807476149,49.375
1364,57653.8382,0.0137,2024-07-10 02:23:57,55.67,0.0145,49.28,0.013,0.54047,-277.81568,0.00022,13.5387,1.06312,52.44,BTC,2024-07-11,57500.0,Call,789.85758334,0.0034836827880236,0.0523045287876244,52.475
1365,59296.4,0.0825,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.30359,-21.94932,1e-05,175.614,94.12999,65.5,BTC,2025-03-28,92000.0,Call,4891.953,0.7138661964492258,0.0495312563427249,65.5
1366,56550.05,0.017,2024-07-10 02:23:57,0.0,0.0,49.71,0.015,0.1766,-27.74063,2e-05,54.95524,12.68343,51.77,BTC,2024-08-30,69000.0,Call,961.3508500000002,0.1400957046459471,0.0524821244160397,24.855
1375,56885.28,0.0001,2024-07-10 02:23:57,0.0,0.0,77.53,0.0001,0.00294,-2.65752,0.0,1.08124,0.07114,80.14,BTC,2024-07-26,92000.0,Call,5.688528,0.0444672893454007,0.052357807476149,38.765
1379,60367.48,0.3527,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.75084,-18.31561,1e-05,188.32044,232.45719,68.67,BTC,2025-06-27,48000.0,Call,21291.610196,0.9625000762306466,0.0479399995121238,68.67
1380,56550.05,0.0003,2024-07-10 02:23:57,67.99,0.0005,62.04,0.0002,0.00456,-1.78773,0.0,2.82139,0.33627,65.01,BTC,2024-08-30,110000.0,Call,16.965015,0.1400957046459471,0.0524821244160397,65.015
1382,59296.27,0.3431,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.79355,-17.66846,1e-05,143.33848,191.7243,64.59,BTC,2025-03-28,44000.0,Call,20344.550237,0.7138661964492258,0.0495312563427249,64.59
1383,60367.97,0.0304,2024-07-10 02:23:57,71.8,0.0305,69.92,0.027,0.1155,-11.75758,0.0,115.47257,49.59899,71.74,BTC,2025-06-27,180000.0,Call,1835.186288,0.9625000762306466,0.0479399995121238,70.86
1384,59296.27,0.0412,2024-07-10 02:23:57,68.06,0.0425,66.89,0.04,0.1712,-16.46599,1e-05,127.52469,55.16168,67.47,BTC,2025-03-28,120000.0,Call,2443.006324,0.7138661964492258,0.0495312563427249,67.475
1386,56741.13,0.0206,2024-07-10 02:23:57,54.93,0.0205,53.63,0.019,0.16863,-23.10386,2e-05,66.57192,18.24233,55.03,BTC,2024-09-27,75000.0,Call,1168.867278,0.2165984368863843,0.0523694752512763,54.28
1387,56885.35,0.0001,2024-07-10 02:23:57,75.99,0.0002,71.12,0.0001,0.00318,-2.61191,0.0,1.15779,0.07704,73.55,BTC,2024-07-26,88000.0,Call,5.688535,0.0444672893454007,0.052357807476149,73.555
1388,56550.89,0.0146,2024-07-10 02:23:57,51.46,0.0145,49.75,0.013,0.15688,-25.59393,2e-05,50.91102,11.30439,51.56,BTC,2024-08-30,70000.0,Call,825.642994,0.1400957046459471,0.0524821244160397,50.605000000000004
1390,59296.56,0.2798,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.69708,-22.78501,1e-05,175.44007,177.62144,68.06,BTC,2025-03-28,52000.0,Call,16591.177487999998,0.7138661964492258,0.0495312563427249,68.06
1392,56550.89,0.108,2024-07-10 02:23:57,50.38,0.1085,47.43,0.1045,0.66987,-37.46066,3e-05,76.7714,44.63317,50.04,BTC,2024-08-30,53000.0,Call,6107.49612,0.1400957046459471,0.0524821244160397,48.905
1393,59296.56,0.0756,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.28369,-21.27155,1e-05,170.18822,88.59089,65.5,BTC,2025-03-28,95000.0,Call,4482.819936,0.7138661964492258,0.0495312563427249,65.5
1395,57678.89,0.0002,2024-07-10 02:23:57,98.15,0.0003,86.34,0.0001,0.00771,-10.44028,1e-05,0.96633,0.02708,92.26,BTC,2024-07-12,69000.0,Call,11.535778,0.0062159232251821,0.0523080807001927,92.245
1396,56885.58,0.0157,2024-07-10 02:23:57,49.06,0.016,46.88,0.0145,0.26454,-58.67339,6e-05,39.30877,6.3122,48.58,BTC,2024-07-26,61000.0,Call,893.1036059999999,0.0444672893454007,0.052357807476149,47.97
1397,56885.58,0.0257,2024-07-10 02:23:57,48.97,0.026,47.1,0.0245,0.38039,-68.28737,7e-05,45.74969,8.99644,48.58,BTC,2024-07-26,59000.0,Call,1461.9594060000002,0.0444672893454007,0.052357807476149,48.035
1399,57176.59,0.0338,2024-07-10 02:23:57,51.88,0.0345,49.51,0.033,0.53136,-99.33165,9e-05,36.24885,7.2286,50.83,BTC,2024-07-19,57000.0,Call,1932.568742,0.0253416062852914,0.0523329440881708,50.695
1400,57176.59,0.0002,2024-07-10 02:23:57,72.51,0.0003,64.48,0.0001,0.00536,-5.17651,0.0,1.40201,0.07526,68.5,BTC,2024-07-19,76000.0,Call,11.435318,0.0253416062852914,0.0523329440881708,68.495
1401,57176.59,0.002,2024-07-10 02:23:57,51.39,0.0022,49.82,0.0019,0.06065,-29.86937,3e-05,10.94976,0.85152,50.61,BTC,2024-07-19,65000.0,Call,114.35318,0.0253416062852914,0.0523329440881708,50.605000000000004
1407,56885.53,0.0001,2024-07-10 02:23:57,68.04,0.0003,60.82,0.0001,0.00365,-2.53438,0.0,1.31053,0.08892,62.97,BTC,2024-07-26,82000.0,Call,5.688553,0.0444672893454007,0.052357807476149,64.43
1409,57175.62,0.098,2024-07-10 02:23:57,65.86,0.1005,52.06,0.0955,0.8531,-67.07644,4e-05,20.95616,10.97071,59.37,BTC,2024-07-19,52000.0,Call,5603.210760000001,0.0253416062852914,0.0523329440881708,58.96
1413,56741.93,0.5077,2024-07-10 02:23:57,80.3,0.5095,0.0,0.005,0.99048,-2.95797,0.0,6.75449,59.4976,69.43,BTC,2024-09-27,28000.0,Call,28807.877861,0.2165984368863843,0.0523694752512763,40.15
1415,58232.7508,0.3822,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.82848,-20.98409,1e-05,109.43015,141.70407,76.32,BTC,2025-01-24,40000.0,Call,22256.55735576,0.5417350489082422,0.0506328956869872,76.32
1417,56884.48,0.004,2024-07-10 02:23:57,50.31,0.0042,48.8,0.0037,0.08579,-28.67253,3e-05,18.82142,2.07563,49.59,BTC,2024-07-26,66000.0,Call,227.53792,0.0444672893454007,0.052357807476149,49.555
1418,57679.23,0.0831,2024-07-10 02:23:57,89.89,0.085,0.0,0.081,0.92793,-102.93769,4e-05,6.25138,3.03644,74.9,BTC,2024-07-12,53000.0,Call,4793.144013,0.0062159232251821,0.0523080807001927,44.945
1419,57630.096,0.0063,2024-07-10 02:23:57,130.48,0.0155,38.9,0.0055,0.57287,-144.07719,0.00053,6.23643,0.24849,46.21,BTC,2024-07-10,57500.0,Call,363.0696048,0.0007514423508652,0.0523009768750561,84.69
